datetime,rive_temp,rive_wind,rive_vis,rive_ceil
2016-01-01 00:53:00,+0133,0051,016093,22000
2016-01-01 01:53:00,+0128,0046,016093,22000
2016-01-01 02:53:00,+0122,0046,016093,22000
2016-01-01 03:53:00,+0117,0041,016093,22000
2016-01-01 04:53:00,+0111,0051,016093,22000
2016-01-01 05:53:00,+0111,0041,016093,22000
2016-01-01 06:53:00,+0100,0026,016093,22000
2016-01-01 07:53:00,+0094,0031,016093,22000
2016-01-01 08:53:00,+0089,0031,016093,22000
2016-01-01 09:53:00,+0094,0036,016093,22000
2016-01-01 10:53:00,+0078,0026,016093,22000
2016-01-01 11:53:00,+0083,0036,016093,22000
2016-01-01 12:53:00,+0072,0031,016093,22000
2016-01-01 14:53:00,+0078,0036,016093,22000
2016-01-01 15:53:00,+0083,0041,016093,22000
2016-01-01 16:53:00,+0106,0046,016093,22000
2016-01-01 17:53:00,+0122,0036,016093,22000
2016-01-01 18:53:00,+0144,0041,016093,22000
2016-01-01 19:53:00,+0156,0036,016093,22000
2016-01-01 20:53:00,+0167,0021,016093,22000
2016-01-01 21:53:00,+0172,0015,016093,06096
2016-01-01 22:53:00,+0172,0000,016093,22000
2016-01-01 23:53:00,+0172,0026,016093,06096
2016-01-02 00:53:00,+0150,0015,016093,06096
2016-01-02 01:53:00,+0128,0015,016093,22000
2016-01-02 02:53:00,+0117,0026,016093,22000
2016-01-02 03:53:00,+0106,0026,016093,22000
2016-01-02 04:53:00,+0094,0015,016093,22000
2016-01-02 05:53:00,+0094,0000,016093,22000
2016-01-02 06:53:00,+0083,0015,016093,22000
2016-01-02 07:53:00,+0072,0015,016093,22000
2016-01-02 08:53:00,+0078,0000,016093,22000
2016-01-02 09:53:00,+0056,0015,016093,22000
2016-01-02 10:53:00,+0061,0000,016093,22000
2016-01-02 11:53:00,+0056,0026,016093,22000
2016-01-02 12:53:00,+0067,0000,016093,22000
2016-01-02 13:53:00,+0056,0026,016093,22000
2016-01-02 14:53:00,+0044,0015,016093,22000
2016-01-02 15:53:00,+0050,0000,016093,22000
2016-01-02 16:53:00,+0100,0021,016093,22000
2016-01-02 17:53:00,+0122,0021,016093,04572
2016-01-02 18:53:00,+0167,0000,016093,22000
2016-01-02 19:53:00,+0183,0021,016093,22000
2016-01-02 20:53:00,+0200,0000,016093,22000
2016-01-02 21:53:00,+0200,0015,016093,22000
2016-01-02 22:53:00,+0194,0026,016093,22000
2016-01-02 23:53:00,+0183,0021,016093,22000
2016-01-03 00:53:00,+0161,0036,016093,06096
2016-01-03 01:53:00,+0144,0021,016093,22000
2016-01-03 02:53:00,+0122,0000,016093,06096
2016-01-03 03:53:00,+0111,0015,016093,22000
2016-01-03 04:53:00,+0100,0015,016093,22000
2016-01-03 05:53:00,+0100,0000,016093,22000
2016-01-03 06:53:00,+0111,0015,016093,22000
2016-01-03 07:53:00,+0089,0000,016093,22000
2016-01-03 08:53:00,+0083,0000,016093,22000
2016-01-03 09:53:00,+0067,0015,016093,22000
2016-01-03 10:53:00,+0078,0021,016093,22000
2016-01-03 11:53:00,+0061,0021,016093,22000
2016-01-03 12:53:00,+0067,0021,016093,22000
2016-01-03 13:53:00,+0061,0015,016093,22000
2016-01-03 14:53:00,+0061,0021,016093,06096
2016-01-03 15:53:00,+0072,0021,016093,06096
2016-01-03 16:53:00,+0100,0031,016093,06096
2016-01-03 17:53:00,+0133,0000,016093,22000
2016-01-03 18:53:00,+0161,0026,016093,06096
2016-01-03 19:53:00,+0172,0046,016093,03658
2016-01-03 20:53:00,+0167,0046,016093,22000
2016-01-03 21:53:00,+0161,0041,016093,04572
2016-01-03 22:53:00,+0161,0026,016093,04572
2016-01-03 23:53:00,+0156,0015,016093,04572
2016-01-04 00:53:00,+0144,0000,016093,02896
2016-01-04 01:53:00,+0133,0000,016093,04572
2016-01-04 02:53:00,+0122,0000,016093,22000
2016-01-04 03:53:00,+0117,0000,016093,04572
2016-01-04 04:53:00,+0117,0000,014484,22000
2016-01-04 05:53:00,+0111,0021,016093,22000
2016-01-04 07:53:00,+0106,0000,016093,22000
2016-01-04 08:53:00,+0094,0000,016093,03048
2016-01-04 09:53:00,+0100,0000,016093,02438
2016-01-04 10:53:00,+0094,0000,012875,03048
2016-01-04 11:53:00,+0094,0000,012875,01524
2016-01-04 12:53:00,+0100,0026,016093,01829
2016-01-04 13:53:00,+0100,0021,016093,01829
2016-01-04 14:53:00,+0100,0015,016093,01829
2016-01-04 15:53:00,+0117,0031,016093,01829
2016-01-04 16:53:00,+0150,0036,016093,01676
2016-01-04 17:53:00,+0161,0041,016093,01829
2016-01-04 18:53:00,+0178,0041,016093,22000
2016-01-04 19:53:00,+0178,0031,016093,01829
2016-01-04 20:53:00,+0183,0015,016093,01676
2016-01-04 21:53:00,+0189,0000,016093,01829
2016-01-04 22:53:00,+0189,0000,016093,03658
2016-01-04 23:53:00,+0189,0021,016093,22000
2016-01-05 00:53:00,+0178,0021,016093,01829
2016-01-05 01:53:00,+0161,0031,016093,01829
2016-01-05 02:53:00,+0144,0021,016093,02438
2016-01-05 03:53:00,+0139,0000,016093,22000
2016-01-05 04:53:00,+0133,0000,016093,01494
2016-01-05 05:53:00,+0133,0000,016093,01829
2016-01-05 06:51:00,+0130,0000,016093,00518
2016-01-05 06:53:00,+0128,0000,016093,00518
2016-01-05 07:46:00,+0128,0000,016093,01676
2016-01-05 07:53:00,+0128,0000,016093,01280
2016-01-05 08:02:00,+0128,0000,016093,00579
2016-01-05 08:38:00,+0128,0000,016093,01097
2016-01-05 08:53:00,+0128,0000,016093,01372
2016-01-05 11:35:00,+0128,0015,016093,00884
2016-01-05 11:46:00,+0128,0000,016093,00914
2016-01-05 11:53:00,+0122,0015,016093,01341
2016-01-05 12:53:00,+0128,0015,016093,01189
2016-01-05 13:51:00,+0120,0015,016093,00579
2016-01-05 13:53:00,+0122,0021,016093,00579
2016-01-05 14:24:00,+0122,0000,016093,02286
2016-01-05 14:53:00,+0122,0015,016093,03048
2016-01-05 15:53:00,+0133,0031,016093,01829
2016-01-05 16:53:00,+0139,0046,016093,01981
2016-01-05 17:11:00,+0139,0031,016093,00853
2016-01-05 17:53:00,+0133,0021,016093,00671
2016-01-05 18:19:00,+0133,0046,012875,01097
2016-01-05 18:53:00,+0128,0041,004828,01524
2016-01-05 19:53:00,+0128,0031,008047,00823
2016-01-05 20:21:00,+0128,0021,003219,00732
2016-01-05 20:44:00,+0122,0000,002816,00914
2016-01-05 20:51:00,+0120,0015,004023,01372
2016-01-05 20:53:00,+0122,0021,004828,01372
2016-01-05 21:48:00,+0130,0021,004023,01433
2016-01-05 21:51:00,+0130,0021,004828,01494
2016-01-05 21:53:00,+0128,0031,006437,01494
2016-01-05 22:53:00,+0128,0015,016093,02896
2016-01-05 23:13:00,+0128,0036,003219,01067
2016-01-05 23:19:00,+0128,0031,004828,00792
2016-01-05 23:53:00,+0122,0057,006437,00518
2016-01-06 00:07:00,+0122,0062,011265,00244
2016-01-06 00:24:00,+0122,0041,016093,00457
2016-01-06 00:42:00,+0122,0051,016093,02591
2016-01-06 00:53:00,+0122,0062,009656,03048
2016-01-06 01:10:00,+0122,0057,016093,00732
2016-01-06 01:39:00,+0117,0067,016093,22000
2016-01-06 01:53:00,+0117,0067,016093,22000
2016-01-06 02:53:00,+0117,0051,016093,22000
2016-01-06 03:53:00,+0111,0046,016093,01219
2016-01-06 04:53:00,+0106,0021,016093,22000
2016-01-06 05:53:00,+0106,0031,016093,01097
2016-01-06 06:53:00,+0111,0041,016093,01189
2016-01-06 07:53:00,+0111,0041,016093,01006
2016-01-06 08:15:00,+0106,0041,016093,00762
2016-01-06 08:53:00,+0106,0021,016093,01128
2016-01-06 09:25:00,+0100,0015,016093,00640
2016-01-06 09:53:00,+0100,0000,016093,00579
2016-01-06 10:53:00,+0089,0015,016093,22000
2016-01-06 11:53:00,+0083,0015,016093,01524
2016-01-06 12:15:00,+0083,0021,016093,00823
2016-01-06 12:43:00,+0083,0021,016093,22000
2016-01-06 14:53:00,+0083,0000,016093,01250
2016-01-06 15:53:00,+0083,0015,016093,01372
2016-01-06 16:53:00,+0100,0015,016093,01524
2016-01-06 17:53:00,+0111,0036,016093,01036
2016-01-06 18:53:00,+0128,0041,016093,01189
2016-01-06 19:53:00,+0122,0026,008047,01158
2016-01-06 20:19:00,+0117,0021,004023,01189
2016-01-06 20:53:00,+0111,0015,004023,01219
2016-01-06 21:04:00,+0106,0000,002012,00975
2016-01-06 21:37:00,+0100,0015,002012,00853
2016-01-06 21:47:00,+0100,0000,004828,00853
2016-01-06 21:53:00,+0100,0000,008047,00853
2016-01-06 22:05:00,+0100,0015,008047,01402
2016-01-06 22:53:00,+0106,0021,016093,01829
2016-01-06 23:53:00,+0117,0036,016093,02743
2016-01-07 00:53:00,+0100,0046,016093,01311
2016-01-07 01:53:00,+0100,0031,016093,02743
2016-01-07 02:53:00,+0100,0036,016093,01676
2016-01-07 03:35:00,+0100,0000,016093,00884
2016-01-07 03:51:00,+0090,0000,016093,02134
2016-01-07 03:53:00,+0094,0000,016093,02134
2016-01-07 04:53:00,+0094,0000,016093,01463
2016-01-07 05:46:00,+0094,0015,016093,00853
2016-01-07 05:51:00,+0090,0015,016093,01097
2016-01-07 05:53:00,+0094,0015,016093,01097
2016-01-07 06:53:00,+0089,0021,016093,02134
2016-01-07 07:53:00,+0094,0015,011265,01250
2016-01-07 08:48:00,+0080,0000,004828,00884
2016-01-07 08:53:00,+0083,0021,004828,00853
2016-01-07 09:03:00,+0083,0015,004828,00914
2016-01-07 09:12:00,+0083,0021,004828,00853
2016-01-07 09:19:00,+0083,0000,006437,01036
2016-01-07 09:53:00,+0083,0015,008047,01219
2016-01-07 10:02:00,+0083,0015,004828,00579
2016-01-07 10:27:00,+0083,0015,011265,01067
2016-01-07 10:53:00,+0083,0026,008047,00853
2016-01-07 11:01:00,+0083,0026,006437,00914
2016-01-07 11:12:00,+0083,0015,014484,00853
2016-01-07 11:35:00,+0078,0015,004023,00732
2016-01-07 11:43:00,+0078,0015,004828,00914
2016-01-07 11:53:00,+0078,0000,008047,01067
2016-01-07 12:23:00,+0078,0015,016093,00762
2016-01-07 12:53:00,+0078,0015,016093,00671
2016-01-07 13:43:00,+0078,0015,016093,01250
2016-01-07 13:53:00,+0078,0015,016093,01189
2016-01-07 14:53:00,+0078,0026,016093,01036
2016-01-07 15:53:00,+0083,0021,016093,22000
2016-01-07 16:53:00,+0094,0021,016093,22000
2016-01-07 17:53:00,+0106,0000,016093,02743
2016-01-07 18:53:00,+0117,0057,016093,00914
2016-01-07 19:03:00,+0117,0051,016093,00853
2016-01-07 19:12:00,+0111,0036,016093,01067
2016-01-07 19:53:00,+0122,0057,016093,01128
2016-01-07 20:53:00,+0111,0041,016093,01280
2016-01-07 21:53:00,+0117,0036,016093,01981
2016-01-07 22:53:00,+0128,0041,016093,01981
2016-01-07 23:53:00,+0122,0036,016093,01676
2016-01-08 00:53:00,+0100,0026,016093,01097
2016-01-08 01:33:00,+0100,0021,016093,00853
2016-01-08 01:53:00,+0100,0021,016093,00853
2016-01-08 02:53:00,+0100,0000,016093,01036
2016-01-08 03:53:00,+0094,0015,016093,22000
2016-01-08 04:53:00,+0089,0021,016093,22000
2016-01-08 05:53:00,+0078,0015,016093,22000
2016-01-08 06:53:00,+0078,0021,016093,22000
2016-01-08 07:53:00,+0072,0026,016093,22000
2016-01-08 08:53:00,+0067,0021,016093,22000
2016-01-08 09:53:00,+0056,0000,014484,22000
2016-01-08 10:53:00,+0056,0015,016093,22000
2016-01-08 12:53:00,+0044,0000,011265,22000
2016-01-08 13:53:00,+0039,0000,011265,22000
2016-01-08 14:53:00,+0033,0021,011265,22000
2016-01-08 16:53:00,+0072,0015,016093,22000
2016-01-08 18:53:00,+0117,0000,016093,22000
2016-01-08 19:53:00,+0128,0000,016093,22000
2016-01-08 20:53:00,+0144,0021,016093,22000
2016-01-08 21:53:00,+0144,0000,016093,22000
2016-01-08 22:53:00,+0144,0015,016093,22000
2016-01-08 23:53:00,+0150,0026,016093,22000
2016-01-09 00:53:00,+0128,0036,016093,22000
2016-01-09 01:53:00,+0111,0021,016093,22000
2016-01-09 06:53:00,+0067,0031,016093,22000
2016-01-09 08:53:00,+0061,0021,016093,22000
2016-01-09 10:53:00,+0050,0026,016093,22000
2016-01-09 11:53:00,+0044,0021,016093,22000
2016-01-09 12:53:00,+0050,0021,016093,22000
2016-01-09 13:53:00,+0044,0015,016093,22000
2016-01-09 14:53:00,+0050,0021,016093,06096
2016-01-09 15:53:00,+0061,0021,016093,04572
2016-01-09 16:53:00,+0078,0015,016093,22000
2016-01-09 17:53:00,+0100,0000,016093,03353
2016-01-09 18:53:00,+0117,0000,016093,02896
2016-01-09 19:53:00,+0139,0021,016093,22000
2016-01-09 20:53:00,+0133,0021,016093,02286
2016-01-09 21:53:00,+0139,0026,016093,02743
2016-01-09 22:53:00,+0139,0000,016093,03048
2016-01-09 23:53:00,+0139,0000,016093,01829
2016-01-10 00:53:00,+0139,0000,016093,01981
2016-01-10 01:53:00,+0122,0000,016093,01676
2016-01-10 02:53:00,+0128,0000,016093,01829
2016-01-10 04:53:00,+0117,0015,016093,01128
2016-01-10 05:53:00,+0117,0000,016093,01280
2016-01-10 06:53:00,+0111,0015,016093,01158
2016-01-10 07:53:00,+0111,0000,016093,01128
2016-01-10 08:44:00,+0111,0000,016093,00853
2016-01-10 09:03:00,+0111,0000,016093,01067
2016-01-10 09:53:00,+0111,0000,016093,01006
2016-01-10 10:51:00,+0110,0000,012875,00853
2016-01-10 10:53:00,+0106,0000,011265,00853
2016-01-10 12:53:00,+0100,0015,009656,00792
2016-01-10 13:50:00,+0100,0015,016093,01067
2016-01-10 14:53:00,+0100,0021,016093,01311
2016-01-10 15:53:00,+0100,0026,016093,01067
2016-01-10 16:53:00,+0106,0015,016093,01067
2016-01-10 17:53:00,+0117,0000,016093,01036
2016-01-10 18:53:00,+0122,0000,016093,01067
2016-01-10 20:53:00,+0144,0000,016093,02743
2016-01-10 22:53:00,+0150,0000,016093,22000
2016-01-10 23:53:00,+0150,0021,016093,03658
2016-01-11 00:53:00,+0144,0015,016093,03658
2016-01-11 01:53:00,+0128,0026,016093,22000
2016-01-11 02:53:00,+0128,0015,016093,22000
2016-01-11 04:53:00,+0133,0031,016093,22000
2016-01-11 06:53:00,+0106,0015,016093,22000
2016-01-11 07:53:00,+0089,0026,016093,22000
2016-01-11 08:53:00,+0100,0021,016093,22000
2016-01-11 09:53:00,+0083,0021,016093,22000
2016-01-11 10:53:00,+0078,0015,016093,22000
2016-01-11 12:53:00,+0083,0021,016093,22000
2016-01-11 13:53:00,+0078,0021,016093,22000
2016-01-11 14:53:00,+0094,0026,016093,04572
2016-01-11 16:53:00,+0128,0026,016093,04572
2016-01-11 17:53:00,+0150,0031,016093,04572
2016-01-11 18:53:00,+0161,0031,016093,22000
2016-01-11 19:53:00,+0167,0000,016093,06096
2016-01-11 20:53:00,+0183,0041,016093,04572
2016-01-11 21:53:00,+0178,0026,016093,04572
2016-01-11 23:53:00,+0167,0041,016093,04572
2016-01-12 00:53:00,+0156,0036,016093,04572
2016-01-12 01:53:00,+0144,0021,016093,04572
2016-01-12 02:53:00,+0139,0031,016093,22000
2016-01-12 03:53:00,+0133,0031,016093,22000
2016-01-12 04:53:00,+0128,0031,016093,22000
2016-01-12 06:53:00,+0089,0015,016093,22000
2016-01-12 07:53:00,+0078,0021,016093,22000
2016-01-12 08:53:00,+0067,0026,016093,22000
2016-01-12 09:53:00,+0067,0026,016093,22000
2016-01-12 10:53:00,+0056,0026,016093,22000
2016-01-12 11:53:00,+0056,0021,016093,22000
2016-01-12 12:53:00,+0039,0026,016093,22000
2016-01-12 14:53:00,+0056,0015,016093,07620
2016-01-12 16:53:00,+0089,0015,016093,22000
2016-01-12 19:53:00,+0200,0026,016093,22000
2016-01-12 20:53:00,+0222,0031,016093,22000
2016-01-12 21:53:00,+0228,0026,016093,22000
2016-01-12 22:53:00,+0222,0026,016093,22000
2016-01-12 23:53:00,+0206,0031,016093,22000
2016-01-13 00:53:00,+0178,0015,016093,22000
2016-01-13 01:53:00,+0161,0000,016093,22000
2016-01-13 06:53:00,+0072,0000,016093,22000
2016-01-13 07:53:00,+0072,0015,016093,22000
2016-01-13 08:53:00,+0056,0021,016093,22000
2016-01-13 09:53:00,+0061,0026,016093,22000
2016-01-13 10:53:00,+0061,0026,016093,22000
2016-01-13 11:53:00,+0056,0021,016093,22000
2016-01-13 12:53:00,+0039,0015,016093,22000
2016-01-13 13:53:00,+0044,0036,016093,22000
2016-01-13 14:53:00,+0039,0026,016093,22000
2016-01-13 15:53:00,+0044,0000,016093,03658
2016-01-13 16:53:00,+0061,0000,016093,03658
2016-01-13 17:53:00,+0089,0000,016093,03658
2016-01-13 19:53:00,+0156,0000,016093,06096
2016-01-13 20:53:00,+0167,0021,016093,06096
2016-01-13 21:53:00,+0172,0021,016093,06096
2016-01-13 22:53:00,+0183,0021,016093,22000
2016-01-13 23:53:00,+0178,0021,016093,22000
2016-01-14 01:53:00,+0144,0015,016093,22000
2016-01-14 03:53:00,+0111,0000,016093,22000
2016-01-14 05:53:00,+0094,0015,016093,22000
2016-01-14 06:03:00,+0094,0015,016093,00335
2016-01-14 06:40:00,+0094,0021,016093,00274
2016-01-14 06:53:00,+0100,0021,016093,00274
2016-01-14 07:29:00,+0100,0021,016093,00335
2016-01-14 07:53:00,+0100,0015,016093,00366
2016-01-14 08:20:00,+0100,0026,016093,00457
2016-01-14 08:53:00,+0094,0000,016093,00488
2016-01-14 09:34:00,+0083,0015,016093,22000
2016-01-14 09:44:00,+0083,0015,016093,00152
2016-01-14 09:53:00,+0089,0021,014484,00152
2016-01-14 10:07:00,+0083,0026,016093,00122
2016-01-14 10:30:00,+0089,0021,014484,00061
2016-01-14 10:51:00,+0080,0026,016093,00457
2016-01-14 10:53:00,+0083,0031,016093,00457
2016-01-14 11:18:00,+0072,0021,016093,22000
2016-01-14 11:53:00,+0072,0031,016093,22000
2016-01-14 12:53:00,+0061,0015,016093,22000
2016-01-14 14:53:00,+0056,0021,016093,22000
2016-01-14 15:33:00,+0056,0026,014484,00579
2016-01-14 15:53:00,+0061,0021,014484,00549
2016-01-14 16:53:00,+0094,0015,016093,22000
2016-01-14 17:53:00,+0117,0015,016093,22000
2016-01-14 20:53:00,+0156,0031,016093,22000
2016-01-14 21:53:00,+0156,0015,016093,04572
2016-01-14 22:53:00,+0161,0026,016093,22000
2016-01-14 23:53:00,+0161,0000,016093,06096
2016-01-15 00:53:00,+0156,0000,014484,04572
2016-01-15 01:53:00,+0139,0015,016093,04572
2016-01-15 02:53:00,+0133,0015,016093,06096
2016-01-15 03:53:00,+0128,0000,014484,01036
2016-01-15 04:53:00,+0111,0000,011265,00853
2016-01-15 05:53:00,+0106,0015,009656,00853
2016-01-15 06:53:00,+0100,0000,009656,00762
2016-01-15 07:38:00,+0106,0000,008047,00914
2016-01-15 07:53:00,+0100,0015,008047,00914
2016-01-15 08:39:00,+0106,0000,008047,00396
2016-01-15 08:53:00,+0100,0000,008047,00396
2016-01-15 09:51:00,+0110,0000,008047,00274
2016-01-15 09:53:00,+0111,0015,008047,00274
2016-01-15 10:53:00,+0111,0015,006437,00274
2016-01-15 11:18:00,+0111,0021,006437,00335
2016-01-15 11:53:00,+0111,0000,006437,00427
2016-01-15 12:11:00,+0106,0000,006437,00457
2016-01-15 12:53:00,+0100,0015,006437,00640
2016-01-15 13:19:00,+0100,0000,004828,01036
2016-01-15 13:53:00,+0094,0000,004828,00823
2016-01-15 14:48:00,+0080,0000,003219,00701
2016-01-15 14:51:00,+0080,0000,002816,00701
2016-01-15 14:53:00,+0083,0000,002414,06096
2016-01-15 15:41:00,+0094,0000,004023,06096
2016-01-15 15:49:00,+0090,0000,004828,00549
2016-01-15 15:50:00,+0094,0000,004828,00549
2016-01-15 16:51:00,+0110,0015,004828,06096
2016-01-15 16:53:00,+0106,0015,006437,06096
2016-01-15 17:53:00,+0128,0000,008047,01036
2016-01-15 18:51:00,+0130,0000,011265,00762
2016-01-15 18:53:00,+0133,0000,012875,00762
2016-01-15 19:53:00,+0133,0036,012875,00701
2016-01-15 20:21:00,+0144,0015,016093,00975
2016-01-15 20:53:00,+0133,0000,014484,01006
2016-01-15 21:53:00,+0144,0021,016093,01036
2016-01-15 22:53:00,+0156,0015,016093,01006
2016-01-15 23:53:00,+0150,0000,016093,01006
2016-01-16 00:53:00,+0150,0000,016093,01036
2016-01-16 02:53:00,+0144,0015,016093,01097
2016-01-16 03:53:00,+0139,0000,016093,01219
2016-01-16 05:48:00,+0120,0000,016093,00884
2016-01-16 05:53:00,+0117,0015,016093,00884
2016-01-16 06:53:00,+0117,0000,012875,00884
2016-01-16 07:05:00,+0111,0000,011265,00945
2016-01-16 07:53:00,+0111,0000,014484,00914
2016-01-16 08:53:00,+0106,0021,016093,01067
2016-01-16 09:53:00,+0100,0021,016093,22000
2016-01-16 11:53:00,+0083,0015,016093,00732
2016-01-16 12:53:00,+0083,0031,016093,22000
2016-01-16 13:53:00,+0078,0015,012875,22000
2016-01-16 14:53:00,+0078,0026,012875,22000
2016-01-16 15:53:00,+0094,0015,012875,04572
2016-01-16 16:53:00,+0111,0000,011265,04572
2016-01-16 17:53:00,+0122,0015,012875,04572
2016-01-16 18:53:00,+0139,0021,012875,04572
2016-01-16 19:53:00,+0161,0015,012875,04572
2016-01-16 20:35:00,+0161,0000,011265,00823
2016-01-16 20:43:00,+0161,0000,011265,22000
2016-01-16 20:53:00,+0167,0015,011265,22000
2016-01-16 21:53:00,+0172,0026,009656,04572
2016-01-16 22:53:00,+0178,0015,009656,04572
2016-01-16 23:53:00,+0172,0015,011265,04572
2016-01-17 00:53:00,+0161,0000,009656,04572
2016-01-17 01:53:00,+0156,0000,011265,22000
2016-01-17 02:53:00,+0150,0000,011265,04572
2016-01-17 03:53:00,+0139,0000,011265,04572
2016-01-17 04:53:00,+0133,0000,009656,22000
2016-01-17 05:53:00,+0128,0000,008047,22000
2016-01-17 06:53:00,+0117,0015,008047,22000
2016-01-17 07:53:00,+0117,0000,006437,22000
2016-01-17 08:53:00,+0106,0000,006437,22000
2016-01-17 09:48:00,+0110,0021,004023,22000
2016-01-17 09:53:00,+0100,0021,004023,22000
2016-01-17 10:09:00,+0100,0021,004828,22000
2016-01-17 10:53:00,+0089,0021,004828,22000
2016-01-17 11:53:00,+0094,0026,006437,22000
2016-01-17 12:53:00,+0089,0026,006437,22000
2016-01-17 13:53:00,+0078,0000,006437,22000
2016-01-17 14:51:00,+0070,0026,004023,06096
2016-01-17 14:53:00,+0067,0021,003219,06096
2016-01-17 15:53:00,+0078,0015,004023,22000
2016-01-17 16:13:00,+0089,0000,004828,22000
2016-01-17 16:53:00,+0111,0021,006437,22000
2016-01-17 17:53:00,+0144,0026,008047,22000
2016-01-17 18:53:00,+0183,0026,012875,06096
2016-01-17 19:53:00,+0206,0015,016093,06096
2016-01-17 20:53:00,+0217,0021,016093,22000
2016-01-17 21:53:00,+0206,0041,016093,22000
2016-01-17 22:53:00,+0200,0041,011265,22000
2016-01-17 23:53:00,+0200,0021,012875,04572
2016-01-18 00:53:00,+0189,0000,011265,04572
2016-01-18 01:53:00,+0178,0000,014484,22000
2016-01-18 02:53:00,+0161,0000,012875,22000
2016-01-18 03:53:00,+0150,0000,012875,22000
2016-01-18 04:53:00,+0133,0000,011265,22000
2016-01-18 07:53:00,+0117,0000,008047,22000
2016-01-18 09:51:00,+0110,0000,006437,00610
2016-01-18 09:53:00,+0111,0000,006437,00610
2016-01-18 10:53:00,+0100,0000,006437,00732
2016-01-18 11:32:00,+0100,0015,004828,00518
2016-01-18 11:53:00,+0100,0015,004023,00549
2016-01-18 12:39:00,+0100,0015,004023,22000
2016-01-18 12:45:00,+0100,0000,004828,00488
2016-01-18 12:51:00,+0110,0015,004828,00427
2016-01-18 12:53:00,+0106,0021,004828,00427
2016-01-18 13:02:00,+0094,0000,003219,00366
2016-01-18 13:53:00,+0100,0000,004023,00396
2016-01-18 14:53:00,+0089,0021,003219,00427
2016-01-18 15:05:00,+0094,0021,002816,00427
2016-01-18 15:11:00,+0094,0026,000402,00305
2016-01-18 15:19:00,+0089,0015,000000,00183
2016-01-18 15:28:00,+0089,0000,000000,00061
2016-01-18 15:53:00,+0089,0015,000402,00030
2016-01-18 16:53:00,+0100,0026,000000,00030
2016-01-18 17:53:00,+0106,0000,000402,00030
2016-01-18 18:08:00,+0106,0000,001207,00030
2016-01-18 18:30:00,+0111,0015,002012,00091
2016-01-18 18:53:00,+0111,0015,002414,00091
2016-01-18 19:51:00,+0130,0000,002012,00213
2016-01-18 19:53:00,+0128,0015,002012,00213
2016-01-18 19:55:00,+0128,0000,004828,00213
2016-01-18 20:18:00,+0144,0021,004828,01829
2016-01-18 20:53:00,+0156,0015,004828,04572
2016-01-18 21:53:00,+0172,0000,009656,04572
2016-01-18 22:53:00,+0161,0000,008047,01189
2016-01-18 23:53:00,+0167,0000,008047,01006
2016-01-19 00:10:00,+0167,0000,009656,00762
2016-01-19 00:53:00,+0161,0031,012875,00732
2016-01-19 01:03:00,+0161,0021,014484,01128
2016-01-19 01:53:00,+0156,0021,009656,01097
2016-01-19 02:53:00,+0150,0015,016093,01036
2016-01-19 03:53:00,+0139,0000,016093,01036
2016-01-19 04:53:00,+0133,0015,016093,22000
2016-01-19 05:25:00,+0128,0015,014484,22000
2016-01-19 05:53:00,+0133,0000,012875,00914
2016-01-19 06:34:00,+0128,0000,011265,00366
2016-01-19 07:05:00,+0122,0000,009656,22000
2016-01-19 07:33:00,+0128,0000,009656,00335
2016-01-19 07:53:00,+0128,0000,009656,00305
2016-01-19 08:53:00,+0128,0000,009656,00366
2016-01-19 09:48:00,+0130,0000,009656,00610
2016-01-19 09:53:00,+0133,0000,009656,00610
2016-01-19 10:28:00,+0122,0000,008047,01097
2016-01-19 10:38:00,+0122,0000,008047,01341
2016-01-19 10:53:00,+0128,0000,008047,01341
2016-01-19 11:02:00,+0128,0000,008047,01280
2016-01-19 11:12:00,+0128,0000,008047,00213
2016-01-19 12:05:00,+0128,0015,008047,01036
2016-01-19 12:51:00,+0120,0000,006437,00213
2016-01-19 12:53:00,+0122,0000,006437,00213
2016-01-19 14:53:00,+0106,0015,006437,03658
2016-01-19 15:53:00,+0122,0015,006437,22000
2016-01-19 16:53:00,+0133,0000,006437,06096
2016-01-19 17:53:00,+0156,0000,008047,06096
2016-01-19 18:53:00,+0172,0015,009656,22000
2016-01-19 19:53:00,+0178,0026,014484,22000
2016-01-19 20:53:00,+0178,0031,016093,22000
2016-01-19 21:53:00,+0178,0031,014484,04572
2016-01-19 22:53:00,+0172,0026,016093,01372
2016-01-19 23:53:00,+0167,0026,014484,01128
2016-01-20 00:23:00,+0156,0031,009656,00671
2016-01-20 00:36:00,+0156,0021,014484,01250
2016-01-20 00:53:00,+0156,0021,012875,01158
2016-01-20 01:01:00,+0156,0015,009656,00762
2016-01-20 01:12:00,+0144,0000,003219,00762
2016-01-20 01:24:00,+0144,0000,006437,00701
2016-01-20 01:53:00,+0139,0015,008047,00579
2016-01-20 02:21:00,+0139,0000,009656,00366
2016-01-20 02:34:00,+0139,0000,004828,00274
2016-01-20 02:41:00,+0139,0000,004023,00122
2016-01-20 02:51:00,+0140,0000,002816,00122
2016-01-20 02:53:00,+0139,0000,002816,00122
2016-01-20 03:10:00,+0139,0015,003219,00274
2016-01-20 03:51:00,+0140,0000,002816,00152
2016-01-20 03:53:00,+0139,0000,002816,00152
2016-01-20 04:03:00,+0133,0015,002414,00091
2016-01-20 04:21:00,+0139,0000,003219,00091
2016-01-20 04:28:00,+0133,0000,002414,00091
