start_datetime,date,hr_index,node,dam_price_per_mwh,hasp_price_per_mwh,rtm_price_per_mwh
2016-01-01 08:00:00+00:00,2016-01-01,1,BAYSHOR2_1_N001,31.6969,24.7378225,25.219949166666662
2016-01-01 09:00:00+00:00,2016-01-01,2,BAYSHOR2_1_N001,30.386129999999998,25.0309775,24.903872500000002
2016-01-01 10:00:00+00:00,2016-01-01,3,BAYSHOR2_1_N001,30.29141,24.563877499999997,24.630057499999996
2016-01-01 11:00:00+00:00,2016-01-01,4,BAYSHOR2_1_N001,28.45127,24.775714999999998,24.689828333333338
2016-01-01 12:00:00+00:00,2016-01-01,5,BAYSHOR2_1_N001,28.66504,24.92332,23.505205833333335
2016-01-01 13:00:00+00:00,2016-01-01,6,BAYSHOR2_1_N001,29.848359999999996,25.353155,24.506423333333334
2016-01-01 14:00:00+00:00,2016-01-01,7,BAYSHOR2_1_N001,31.32447,24.827469999999998,24.052130833333326
2016-01-01 15:00:00+00:00,2016-01-01,8,BAYSHOR2_1_N001,30.840770000000003,24.5420125,24.754625833333336
2016-01-01 16:00:00+00:00,2016-01-01,9,BAYSHOR2_1_N001,28.375609999999998,23.686425,24.274325
2016-01-01 17:00:00+00:00,2016-01-01,10,BAYSHOR2_1_N001,26.39217,24.3141775,19.898730833333335
2016-01-01 18:00:00+00:00,2016-01-01,11,BAYSHOR2_1_N001,24.36446,23.3402975,16.250319166666664
2016-01-01 19:00:00+00:00,2016-01-01,12,BAYSHOR2_1_N001,22.20249,21.817077499999996,8.511120000000004
2016-01-01 20:00:00+00:00,2016-01-01,13,BAYSHOR2_1_N001,20.90159,18.58979,15.446024166666666
2016-01-01 21:00:00+00:00,2016-01-01,14,BAYSHOR2_1_N001,20.9601,17.91375,15.549603333333332
2016-01-01 22:00:00+00:00,2016-01-01,15,BAYSHOR2_1_N001,21.63636,18.000085,18.1508675
2016-01-01 23:00:00+00:00,2016-01-01,16,BAYSHOR2_1_N001,24.830560000000002,23.5415025,24.369905000000003
2016-01-02 00:00:00+00:00,2016-01-01,17,BAYSHOR2_1_N001,33.473729999999996,33.488785,27.605306666666667
2016-01-02 01:00:00+00:00,2016-01-01,18,BAYSHOR2_1_N001,45.24886,39.57719,29.496574166666665
2016-01-02 02:00:00+00:00,2016-01-01,19,BAYSHOR2_1_N001,46.139379999999996,45.044349999999994,26.806919999999995
2016-01-02 03:00:00+00:00,2016-01-01,20,BAYSHOR2_1_N001,44.78095,29.5899025,28.665873333333334
2016-01-02 04:00:00+00:00,2016-01-01,21,BAYSHOR2_1_N001,41.51019,27.439037499999998,29.360263333333336
2016-01-02 05:00:00+00:00,2016-01-01,22,BAYSHOR2_1_N001,37.235079999999996,26.30142,26.162131666666667
2016-01-02 06:00:00+00:00,2016-01-01,23,BAYSHOR2_1_N001,34.34487,25.8860375,27.012268333333335
2016-01-02 07:00:00+00:00,2016-01-01,24,BAYSHOR2_1_N001,30.460890000000003,25.3516875,26.240956666666673
2016-01-02 08:00:00+00:00,2016-01-02,1,BAYSHOR2_1_N001,30.494159999999997,26.6740175,25.954367500000004
2016-01-02 09:00:00+00:00,2016-01-02,2,BAYSHOR2_1_N001,29.501929999999998,25.858394999999998,25.38289833333333
2016-01-02 10:00:00+00:00,2016-01-02,3,BAYSHOR2_1_N001,28.4869,26.941177500000002,26.092286666666666
2016-01-02 11:00:00+00:00,2016-01-02,4,BAYSHOR2_1_N001,28.56515,25.760009999999998,25.161998333333333
2016-01-02 12:00:00+00:00,2016-01-02,5,BAYSHOR2_1_N001,29.70161,25.235795000000003,25.9378
2016-01-02 13:00:00+00:00,2016-01-02,6,BAYSHOR2_1_N001,30.09872,27.70442,28.341382499999995
2016-01-02 14:00:00+00:00,2016-01-02,7,BAYSHOR2_1_N001,30.458479999999998,30.692632500000002,25.914441666666672
2016-01-02 15:00:00+00:00,2016-01-02,8,BAYSHOR2_1_N001,30.5471,30.761505,27.014322499999995
2016-01-02 16:00:00+00:00,2016-01-02,9,BAYSHOR2_1_N001,28.304759999999998,28.689165,28.528477499999997
2016-01-02 17:00:00+00:00,2016-01-02,10,BAYSHOR2_1_N001,25.72225,28.96872,32.605199166666665
2016-01-02 18:00:00+00:00,2016-01-02,11,BAYSHOR2_1_N001,25.391560000000002,26.6233675,30.61904
2016-01-02 19:00:00+00:00,2016-01-02,12,BAYSHOR2_1_N001,25.389870000000002,26.801962500000002,24.868078333333333
2016-01-02 20:00:00+00:00,2016-01-02,13,BAYSHOR2_1_N001,22.24365,26.0083175,23.1363025
2016-01-02 21:00:00+00:00,2016-01-02,14,BAYSHOR2_1_N001,20.54075,22.341967499999996,25.598454166666667
2016-01-02 22:00:00+00:00,2016-01-02,15,BAYSHOR2_1_N001,23.84292,22.870615,25.490889166666665
2016-01-02 23:00:00+00:00,2016-01-02,16,BAYSHOR2_1_N001,24.788220000000003,27.78414,29.918900000000004
2016-01-03 00:00:00+00:00,2016-01-02,17,BAYSHOR2_1_N001,33.61765,29.9977325,28.513369166666667
2016-01-03 01:00:00+00:00,2016-01-02,18,BAYSHOR2_1_N001,44.43495,28.019015,24.77253916666667
2016-01-03 02:00:00+00:00,2016-01-02,19,BAYSHOR2_1_N001,45.23426,30.2773375,25.383209166666663
2016-01-03 03:00:00+00:00,2016-01-02,20,BAYSHOR2_1_N001,40.64414,31.6269525,27.4901775
2016-01-03 04:00:00+00:00,2016-01-02,21,BAYSHOR2_1_N001,39.77669,27.28241,27.624017499999994
2016-01-03 05:00:00+00:00,2016-01-02,22,BAYSHOR2_1_N001,36.2301,29.321897500000002,26.650362500000004
2016-01-03 06:00:00+00:00,2016-01-02,23,BAYSHOR2_1_N001,34.00305,27.68419,28.77584
2016-01-03 07:00:00+00:00,2016-01-02,24,BAYSHOR2_1_N001,30.88425,33.83681,26.927248333333335
2016-01-03 08:00:00+00:00,2016-01-03,1,BAYSHOR2_1_N001,27.454790000000003,31.710525000000004,29.476233333333337
2016-01-03 09:00:00+00:00,2016-01-03,2,BAYSHOR2_1_N001,25.815170000000002,33.379684999999995,26.484940833333336
2016-01-03 10:00:00+00:00,2016-01-03,3,BAYSHOR2_1_N001,26.77855,28.9907275,25.547341666666664
2016-01-03 11:00:00+00:00,2016-01-03,4,BAYSHOR2_1_N001,27.124509999999997,28.14144,25.511689166666667
2016-01-03 12:00:00+00:00,2016-01-03,5,BAYSHOR2_1_N001,27.87586,27.998465,25.677233333333334
2016-01-03 13:00:00+00:00,2016-01-03,6,BAYSHOR2_1_N001,28.99188,30.642635,26.303001666666663
2016-01-03 14:00:00+00:00,2016-01-03,7,BAYSHOR2_1_N001,30.27382,30.3031425,26.010077499999998
2016-01-03 15:00:00+00:00,2016-01-03,8,BAYSHOR2_1_N001,29.795809999999996,29.8130575,28.036824999999997
2016-01-03 16:00:00+00:00,2016-01-03,9,BAYSHOR2_1_N001,27.1504,28.735742499999997,26.39448
2016-01-03 17:00:00+00:00,2016-01-03,10,BAYSHOR2_1_N001,26.30937,27.770744999999998,26.939470833333335
2016-01-03 18:00:00+00:00,2016-01-03,11,BAYSHOR2_1_N001,25.162770000000002,26.38973,25.11010833333333
2016-01-03 19:00:00+00:00,2016-01-03,12,BAYSHOR2_1_N001,25.32005,26.020055,23.758115833333335
2016-01-03 20:00:00+00:00,2016-01-03,13,BAYSHOR2_1_N001,21.68497,25.3549075,25.599900833333333
2016-01-03 21:00:00+00:00,2016-01-03,14,BAYSHOR2_1_N001,21.441779999999998,24.900602499999998,27.615574166666665
2016-01-03 22:00:00+00:00,2016-01-03,15,BAYSHOR2_1_N001,24.55305,25.87739,34.29278333333334
2016-01-03 23:00:00+00:00,2016-01-03,16,BAYSHOR2_1_N001,26.26053,29.1501825,30.236508333333333
2016-01-04 00:00:00+00:00,2016-01-03,17,BAYSHOR2_1_N001,33.50264,35.26894,27.0066475
2016-01-04 01:00:00+00:00,2016-01-03,18,BAYSHOR2_1_N001,44.23393,30.990025,31.579344999999993
2016-01-04 02:00:00+00:00,2016-01-03,19,BAYSHOR2_1_N001,45.19982,39.3207575,29.700584999999993
2016-01-04 03:00:00+00:00,2016-01-03,20,BAYSHOR2_1_N001,42.118390000000005,42.2277625,31.711001666666675
2016-01-04 04:00:00+00:00,2016-01-03,21,BAYSHOR2_1_N001,40.721090000000004,30.241992499999995,30.12011333333334
2016-01-04 05:00:00+00:00,2016-01-03,22,BAYSHOR2_1_N001,37.056999999999995,30.114132499999997,27.08488833333333
2016-01-04 06:00:00+00:00,2016-01-03,23,BAYSHOR2_1_N001,33.35467,26.182479999999998,26.128609166666667
2016-01-04 07:00:00+00:00,2016-01-03,24,BAYSHOR2_1_N001,29.771559999999997,28.948009999999996,27.076580833333335
2016-01-04 08:00:00+00:00,2016-01-04,1,BAYSHOR2_1_N001,25.68059,25.7240075,25.250128333333326
2016-01-04 09:00:00+00:00,2016-01-04,2,BAYSHOR2_1_N001,24.925810000000002,26.247210000000003,24.362922500000007
2016-01-04 10:00:00+00:00,2016-01-04,3,BAYSHOR2_1_N001,24.28482,25.4852,24.34080916666667
2016-01-04 11:00:00+00:00,2016-01-04,4,BAYSHOR2_1_N001,24.36619,25.70447,24.715775833333335
2016-01-04 12:00:00+00:00,2016-01-04,5,BAYSHOR2_1_N001,25.88972,26.5630575,24.56802833333333
2016-01-04 13:00:00+00:00,2016-01-04,6,BAYSHOR2_1_N001,29.591240000000003,37.287665,25.57000833333333
2016-01-04 14:00:00+00:00,2016-01-04,7,BAYSHOR2_1_N001,35.801120000000004,44.751415,27.66586916666667
2016-01-04 15:00:00+00:00,2016-01-04,8,BAYSHOR2_1_N001,39.13335,45.0429775,32.460321666666665
2016-01-04 16:00:00+00:00,2016-01-04,9,BAYSHOR2_1_N001,34.21097,36.8638175,46.056969166666676
2016-01-04 17:00:00+00:00,2016-01-04,10,BAYSHOR2_1_N001,32.53647,34.679665,44.04766583333333
2016-01-04 18:00:00+00:00,2016-01-04,11,BAYSHOR2_1_N001,30.64125,38.643069999999994,48.615034166666675
2016-01-04 19:00:00+00:00,2016-01-04,12,BAYSHOR2_1_N001,30.694020000000002,32.306165,32.44843916666667
2016-01-04 20:00:00+00:00,2016-01-04,13,BAYSHOR2_1_N001,29.15796,38.57602,37.17657
2016-01-04 21:00:00+00:00,2016-01-04,14,BAYSHOR2_1_N001,27.999879999999997,33.252275,47.316215
2016-01-04 22:00:00+00:00,2016-01-04,15,BAYSHOR2_1_N001,29.9956,31.821435,39.978795833333336
2016-01-04 23:00:00+00:00,2016-01-04,16,BAYSHOR2_1_N001,30.61474,37.9096125,37.41813
2016-01-05 00:00:00+00:00,2016-01-04,17,BAYSHOR2_1_N001,35.5472,34.474865,37.59231166666667
2016-01-05 01:00:00+00:00,2016-01-04,18,BAYSHOR2_1_N001,50.055,40.8792275,37.26370083333334
2016-01-05 02:00:00+00:00,2016-01-04,19,BAYSHOR2_1_N001,44.352759999999996,38.4947125,34.35201166666667
2016-01-05 03:00:00+00:00,2016-01-04,20,BAYSHOR2_1_N001,41.43315,34.461695,34.583685833333334
2016-01-05 04:00:00+00:00,2016-01-04,21,BAYSHOR2_1_N001,39.80327,32.25908,31.62762583333333
2016-01-05 05:00:00+00:00,2016-01-04,22,BAYSHOR2_1_N001,35.74112,33.0496,28.830135833333333
2016-01-05 06:00:00+00:00,2016-01-04,23,BAYSHOR2_1_N001,32.01351,31.84427,31.63689583333333
2016-01-05 07:00:00+00:00,2016-01-04,24,BAYSHOR2_1_N001,28.83714,29.335907499999998,26.327254166666666
2016-01-05 08:00:00+00:00,2016-01-05,1,BAYSHOR2_1_N001,24.70279,25.244459999999997,25.583618333333334
2016-01-05 09:00:00+00:00,2016-01-05,2,BAYSHOR2_1_N001,24.186120000000003,24.69677,30.053664999999995
2016-01-05 10:00:00+00:00,2016-01-05,3,BAYSHOR2_1_N001,23.30542,24.865127499999996,25.583140833333335
2016-01-05 11:00:00+00:00,2016-01-05,4,BAYSHOR2_1_N001,22.4137,25.314615000000003,25.478634166666666
2016-01-05 12:00:00+00:00,2016-01-05,5,BAYSHOR2_1_N001,24.02893,25.7110075,26.09627833333333
2016-01-05 13:00:00+00:00,2016-01-05,6,BAYSHOR2_1_N001,28.6159,33.44793,31.7084225
2016-01-05 14:00:00+00:00,2016-01-05,7,BAYSHOR2_1_N001,33.9114,37.860575,30.535295
2016-01-05 15:00:00+00:00,2016-01-05,8,BAYSHOR2_1_N001,37.63671,41.13532,32.73776083333333
2016-01-05 16:00:00+00:00,2016-01-05,9,BAYSHOR2_1_N001,34.57336,40.0520425,52.54110166666667
2016-01-05 17:00:00+00:00,2016-01-05,10,BAYSHOR2_1_N001,32.99042,35.741355,119.62698666666667
2016-01-05 18:00:00+00:00,2016-01-05,11,BAYSHOR2_1_N001,31.42178,36.9771825,146.25781916666668
2016-01-05 19:00:00+00:00,2016-01-05,12,BAYSHOR2_1_N001,31.43295,38.732997499999996,811.5173575000002
2016-01-05 20:00:00+00:00,2016-01-05,13,BAYSHOR2_1_N001,29.993909999999996,42.10532499999999,52.98479916666667
2016-01-05 21:00:00+00:00,2016-01-05,14,BAYSHOR2_1_N001,28.816609999999997,43.3895525,45.24948499999999
2016-01-05 22:00:00+00:00,2016-01-05,15,BAYSHOR2_1_N001,30.84617,40.51486,41.0689125
2016-01-05 23:00:00+00:00,2016-01-05,16,BAYSHOR2_1_N001,30.86552,39.7532375,30.503075833333337
2016-01-06 00:00:00+00:00,2016-01-05,17,BAYSHOR2_1_N001,35.5426,37.023897500000004,44.211001666666654
2016-01-06 01:00:00+00:00,2016-01-05,18,BAYSHOR2_1_N001,47.81499,40.205395,30.57141833333333
2016-01-06 02:00:00+00:00,2016-01-05,19,BAYSHOR2_1_N001,43.50535,38.1821675,38.096894166666665
2016-01-06 03:00:00+00:00,2016-01-05,20,BAYSHOR2_1_N001,39.246140000000004,28.162219999999998,41.62415000000001
2016-01-06 04:00:00+00:00,2016-01-05,21,BAYSHOR2_1_N001,37.834920000000004,28.385154999999997,31.052565
2016-01-06 05:00:00+00:00,2016-01-05,22,BAYSHOR2_1_N001,34.22835,32.8902675,36.547396666666664
2016-01-06 06:00:00+00:00,2016-01-05,23,BAYSHOR2_1_N001,30.836940000000002,26.0783975,25.54396833333334
2016-01-06 07:00:00+00:00,2016-01-05,24,BAYSHOR2_1_N001,27.77354,23.1770875,24.953294166666666
2016-01-06 08:00:00+00:00,2016-01-06,1,BAYSHOR2_1_N001,24.91154,24.3904725,25.500434166666665
2016-01-06 09:00:00+00:00,2016-01-06,2,BAYSHOR2_1_N001,24.08409,23.256535,24.584678333333333
2016-01-06 10:00:00+00:00,2016-01-06,3,BAYSHOR2_1_N001,22.82226,24.274617499999998,23.899736666666666
2016-01-06 11:00:00+00:00,2016-01-06,4,BAYSHOR2_1_N001,22.880689999999998,22.8097275,24.0715225
2016-01-06 12:00:00+00:00,2016-01-06,5,BAYSHOR2_1_N001,24.52375,23.554007499999997,24.3255975
2016-01-06 13:00:00+00:00,2016-01-06,6,BAYSHOR2_1_N001,29.179990000000004,25.35468,30.41632583333333
2016-01-06 14:00:00+00:00,2016-01-06,7,BAYSHOR2_1_N001,35.16413,26.82132,27.661600000000004
2016-01-06 15:00:00+00:00,2016-01-06,8,BAYSHOR2_1_N001,39.348259999999996,29.548745,26.886911666666673
2016-01-06 16:00:00+00:00,2016-01-06,9,BAYSHOR2_1_N001,35.173429999999996,26.933252500000002,26.432289166666667
2016-01-06 17:00:00+00:00,2016-01-06,10,BAYSHOR2_1_N001,33.00672,25.44408,26.742486666666665
2016-01-06 18:00:00+00:00,2016-01-06,11,BAYSHOR2_1_N001,31.476390000000002,27.5438525,28.0776
2016-01-06 19:00:00+00:00,2016-01-06,12,BAYSHOR2_1_N001,31.61562,23.8263675,31.816194166666666
2016-01-06 20:00:00+00:00,2016-01-06,13,BAYSHOR2_1_N001,30.08703,27.09624,147.25711750000002
2016-01-06 21:00:00+00:00,2016-01-06,14,BAYSHOR2_1_N001,31.023909999999997,47.008224999999996,287.0792566666667
2016-01-06 22:00:00+00:00,2016-01-06,15,BAYSHOR2_1_N001,30.643559999999997,51.949484999999996,42.41396583333333
2016-01-06 23:00:00+00:00,2016-01-06,16,BAYSHOR2_1_N001,32.28945,80.8992125,39.876704999999994
2016-01-07 00:00:00+00:00,2016-01-06,17,BAYSHOR2_1_N001,35.93233,40.727309999999996,36.35341666666667
2016-01-07 01:00:00+00:00,2016-01-06,18,BAYSHOR2_1_N001,50.46144,71.91523000000001,34.53663916666667
2016-01-07 02:00:00+00:00,2016-01-06,19,BAYSHOR2_1_N001,43.291290000000004,67.2537375,36.6282725
2016-01-07 03:00:00+00:00,2016-01-06,20,BAYSHOR2_1_N001,39.11923,46.05721,41.1549725
2016-01-07 04:00:00+00:00,2016-01-06,21,BAYSHOR2_1_N001,37.484390000000005,37.851785,41.10066749999999
2016-01-07 05:00:00+00:00,2016-01-06,22,BAYSHOR2_1_N001,34.32992,36.1809825,32.34343833333333
2016-01-07 06:00:00+00:00,2016-01-06,23,BAYSHOR2_1_N001,31.477190000000004,36.71807,31.63616916666666
2016-01-07 07:00:00+00:00,2016-01-06,24,BAYSHOR2_1_N001,28.600990000000003,28.1340725,28.12517583333334
2016-01-07 08:00:00+00:00,2016-01-07,1,BAYSHOR2_1_N001,25.65532,28.69769,31.17389916666667
2016-01-07 09:00:00+00:00,2016-01-07,2,BAYSHOR2_1_N001,25.51005,28.896205000000002,30.191645833333336
2016-01-07 10:00:00+00:00,2016-01-07,3,BAYSHOR2_1_N001,24.61939,28.484785000000002,26.862575000000003
2016-01-07 11:00:00+00:00,2016-01-07,4,BAYSHOR2_1_N001,24.54853,26.41002,26.782420833333333
2016-01-07 12:00:00+00:00,2016-01-07,5,BAYSHOR2_1_N001,25.071260000000002,35.1356425,28.73067833333333
2016-01-07 13:00:00+00:00,2016-01-07,6,BAYSHOR2_1_N001,30.04172,35.975114999999995,27.596634999999996
2016-01-07 14:00:00+00:00,2016-01-07,7,BAYSHOR2_1_N001,34.692009999999996,49.9261025,33.66794833333333
2016-01-07 15:00:00+00:00,2016-01-07,8,BAYSHOR2_1_N001,38.56723,31.3573725,33.70350333333334
2016-01-07 16:00:00+00:00,2016-01-07,9,BAYSHOR2_1_N001,34.86085,29.3700025,32.2266825
2016-01-07 17:00:00+00:00,2016-01-07,10,BAYSHOR2_1_N001,32.16533,36.135235,40.89850166666667
2016-01-07 18:00:00+00:00,2016-01-07,11,BAYSHOR2_1_N001,31.12057,26.79163,25.75584833333333
2016-01-07 19:00:00+00:00,2016-01-07,12,BAYSHOR2_1_N001,30.9226,26.3591275,21.469416666666664
2016-01-07 20:00:00+00:00,2016-01-07,13,BAYSHOR2_1_N001,29.439020000000003,25.513952500000002,23.195894999999997
2016-01-07 21:00:00+00:00,2016-01-07,14,BAYSHOR2_1_N001,29.52727,25.206072499999998,24.179810000000003
2016-01-07 22:00:00+00:00,2016-01-07,15,BAYSHOR2_1_N001,29.127270000000003,22.3233075,22.067454166666664
2016-01-07 23:00:00+00:00,2016-01-07,16,BAYSHOR2_1_N001,30.841720000000002,25.4092625,23.2840975
2016-01-08 00:00:00+00:00,2016-01-07,17,BAYSHOR2_1_N001,35.14613,27.684692499999997,116.38358750000002
2016-01-08 01:00:00+00:00,2016-01-07,18,BAYSHOR2_1_N001,47.24005,27.4862925,29.585274166666665
2016-01-08 02:00:00+00:00,2016-01-07,19,BAYSHOR2_1_N001,43.63439,34.13696,33.21755
2016-01-08 03:00:00+00:00,2016-01-07,20,BAYSHOR2_1_N001,39.70963,32.9804725,33.086715000000005
2016-01-08 04:00:00+00:00,2016-01-07,21,BAYSHOR2_1_N001,37.73298,29.415010000000002,27.25916333333333
2016-01-08 05:00:00+00:00,2016-01-07,22,BAYSHOR2_1_N001,34.99503,27.198249999999998,32.022245000000005
2016-01-08 06:00:00+00:00,2016-01-07,23,BAYSHOR2_1_N001,32.96802,29.652125,32.9657475
2016-01-08 07:00:00+00:00,2016-01-07,24,BAYSHOR2_1_N001,29.10994,28.064414999999997,30.259833333333336
2016-01-08 08:00:00+00:00,2016-01-08,1,BAYSHOR2_1_N001,26.69492,25.894385,27.869047500000004
2016-01-08 09:00:00+00:00,2016-01-08,2,BAYSHOR2_1_N001,26.01389,25.8413225,26.803398333333334
2016-01-08 10:00:00+00:00,2016-01-08,3,BAYSHOR2_1_N001,25.25796,26.82788,25.534700833333336
2016-01-08 11:00:00+00:00,2016-01-08,4,BAYSHOR2_1_N001,25.69248,26.962095,25.385918333333336
2016-01-08 12:00:00+00:00,2016-01-08,5,BAYSHOR2_1_N001,26.296870000000002,26.923562500000003,25.995030833333335
2016-01-08 13:00:00+00:00,2016-01-08,6,BAYSHOR2_1_N001,30.33238,31.978915,29.777795833333332
2016-01-08 14:00:00+00:00,2016-01-08,7,BAYSHOR2_1_N001,35.12154,35.0433125,112.42962083333333
2016-01-08 15:00:00+00:00,2016-01-08,8,BAYSHOR2_1_N001,37.43312,33.928807500000005,36.31826083333333
2016-01-08 16:00:00+00:00,2016-01-08,9,BAYSHOR2_1_N001,32.64275,27.046322500000002,27.729478333333333
2016-01-08 17:00:00+00:00,2016-01-08,10,BAYSHOR2_1_N001,29.93801,26.052200000000003,26.473913333333332
2016-01-08 18:00:00+00:00,2016-01-08,11,BAYSHOR2_1_N001,29.046490000000002,26.031907500000003,25.026730833333335
2016-01-08 19:00:00+00:00,2016-01-08,12,BAYSHOR2_1_N001,29.03622,25.240105,23.441235833333334
2016-01-08 20:00:00+00:00,2016-01-08,13,BAYSHOR2_1_N001,27.44691,22.6489825,21.823277500000003
2016-01-08 21:00:00+00:00,2016-01-08,14,BAYSHOR2_1_N001,27.19452,22.99524,16.821975000000002
2016-01-08 22:00:00+00:00,2016-01-08,15,BAYSHOR2_1_N001,28.97103,22.090365000000002,20.77411
2016-01-08 23:00:00+00:00,2016-01-08,16,BAYSHOR2_1_N001,30.9653,24.8439875,24.353558333333336
2016-01-09 00:00:00+00:00,2016-01-08,17,BAYSHOR2_1_N001,35.15886,27.7946325,26.850939166666667
2016-01-09 01:00:00+00:00,2016-01-08,18,BAYSHOR2_1_N001,53.360009999999996,33.7723275,35.08462666666667
2016-01-09 02:00:00+00:00,2016-01-08,19,BAYSHOR2_1_N001,45.83238,40.5049775,32.81081833333334
2016-01-09 03:00:00+00:00,2016-01-08,20,BAYSHOR2_1_N001,41.90425,37.941072500000004,35.87664583333333
2016-01-09 04:00:00+00:00,2016-01-08,21,BAYSHOR2_1_N001,39.387879999999996,34.706635000000006,36.841613333333335
2016-01-09 05:00:00+00:00,2016-01-08,22,BAYSHOR2_1_N001,37.268809999999995,34.871224999999995,36.67284833333334
2016-01-09 06:00:00+00:00,2016-01-08,23,BAYSHOR2_1_N001,35.22701,34.4075875,33.080781666666674
2016-01-09 07:00:00+00:00,2016-01-08,24,BAYSHOR2_1_N001,30.93735,33.2134875,30.946655833333335
2016-01-09 08:00:00+00:00,2016-01-09,1,BAYSHOR2_1_N001,29.018209999999996,28.3378825,26.979436666666672
2016-01-09 09:00:00+00:00,2016-01-09,2,BAYSHOR2_1_N001,27.24165,28.1452125,28.260429166666665
2016-01-09 10:00:00+00:00,2016-01-09,3,BAYSHOR2_1_N001,26.20557,30.183202499999997,30.372227499999997
2016-01-09 11:00:00+00:00,2016-01-09,4,BAYSHOR2_1_N001,25.90014,28.8386475,34.91399333333333
2016-01-09 12:00:00+00:00,2016-01-09,5,BAYSHOR2_1_N001,26.295209999999997,26.798345,29.5928625
2016-01-09 13:00:00+00:00,2016-01-09,6,BAYSHOR2_1_N001,29.96888,36.55789,32.0721325
2016-01-09 14:00:00+00:00,2016-01-09,7,BAYSHOR2_1_N001,29.078529999999997,26.22535,30.75815416666667
2016-01-09 15:00:00+00:00,2016-01-09,8,BAYSHOR2_1_N001,30.50815,29.57936,31.564908333333335
2016-01-09 16:00:00+00:00,2016-01-09,9,BAYSHOR2_1_N001,28.09037,26.95415,33.473149166666666
2016-01-09 17:00:00+00:00,2016-01-09,10,BAYSHOR2_1_N001,27.15212,27.763524999999998,27.99021
2016-01-09 18:00:00+00:00,2016-01-09,11,BAYSHOR2_1_N001,28.22915,26.9715175,30.730772499999997
2016-01-09 19:00:00+00:00,2016-01-09,12,BAYSHOR2_1_N001,27.902859999999997,25.3134,27.484985833333337
2016-01-09 20:00:00+00:00,2016-01-09,13,BAYSHOR2_1_N001,26.440590000000004,26.2869325,29.893254166666665
2016-01-09 21:00:00+00:00,2016-01-09,14,BAYSHOR2_1_N001,26.32041,26.148267499999996,30.622565833333336
2016-01-09 22:00:00+00:00,2016-01-09,15,BAYSHOR2_1_N001,27.377090000000003,28.84436,42.07017083333333
2016-01-09 23:00:00+00:00,2016-01-09,16,BAYSHOR2_1_N001,29.084870000000002,27.130885,30.092515833333337
2016-01-10 00:00:00+00:00,2016-01-09,17,BAYSHOR2_1_N001,36.3462,31.37672,28.813406666666666
2016-01-10 01:00:00+00:00,2016-01-09,18,BAYSHOR2_1_N001,48.34197,38.2206025,31.8226125
2016-01-10 02:00:00+00:00,2016-01-09,19,BAYSHOR2_1_N001,46.00674,41.1438675,28.388113333333333
2016-01-10 03:00:00+00:00,2016-01-09,20,BAYSHOR2_1_N001,40.71431,33.6167925,30.511547500000002
2016-01-10 04:00:00+00:00,2016-01-09,21,BAYSHOR2_1_N001,39.64417,28.82946,27.29413
2016-01-10 05:00:00+00:00,2016-01-09,22,BAYSHOR2_1_N001,36.56225,32.3555525,32.69255999999999
2016-01-10 06:00:00+00:00,2016-01-09,23,BAYSHOR2_1_N001,35.97997,29.395447499999996,32.60962999999999
2016-01-10 07:00:00+00:00,2016-01-09,24,BAYSHOR2_1_N001,31.34957,28.1231625,27.14592166666667
2016-01-10 08:00:00+00:00,2016-01-10,1,BAYSHOR2_1_N001,27.712590000000002,25.950612500000002,25.391977500000007
2016-01-10 09:00:00+00:00,2016-01-10,2,BAYSHOR2_1_N001,26.1923,26.0505475,25.4411575
2016-01-10 10:00:00+00:00,2016-01-10,3,BAYSHOR2_1_N001,27.171590000000002,24.97142,23.56752
2016-01-10 11:00:00+00:00,2016-01-10,4,BAYSHOR2_1_N001,26.465940000000003,25.0834025,24.2919675
2016-01-10 12:00:00+00:00,2016-01-10,5,BAYSHOR2_1_N001,27.73132,25.225392499999998,24.04180583333333
2016-01-10 13:00:00+00:00,2016-01-10,6,BAYSHOR2_1_N001,28.490240000000004,24.5990725,23.60271583333333
2016-01-10 14:00:00+00:00,2016-01-10,7,BAYSHOR2_1_N001,29.709259999999997,25.547792500000003,25.644634999999997
2016-01-10 15:00:00+00:00,2016-01-10,8,BAYSHOR2_1_N001,29.709329999999998,25.4654625,26.110781666666668
2016-01-10 16:00:00+00:00,2016-01-10,9,BAYSHOR2_1_N001,29.0113,26.530702500000004,28.644779166666662
2016-01-10 17:00:00+00:00,2016-01-10,10,BAYSHOR2_1_N001,26.486690000000003,28.035437499999997,35.41394833333333
2016-01-10 18:00:00+00:00,2016-01-10,11,BAYSHOR2_1_N001,26.39603,28.644455,27.056677500000006
2016-01-10 19:00:00+00:00,2016-01-10,12,BAYSHOR2_1_N001,26.55848,25.7077875,25.402243333333335
2016-01-10 20:00:00+00:00,2016-01-10,13,BAYSHOR2_1_N001,25.26531,25.6241475,26.56649666666667
2016-01-10 21:00:00+00:00,2016-01-10,14,BAYSHOR2_1_N001,24.90353,26.3104825,35.38637833333333
2016-01-10 22:00:00+00:00,2016-01-10,15,BAYSHOR2_1_N001,25.982210000000002,25.940185,33.282781666666665
2016-01-10 23:00:00+00:00,2016-01-10,16,BAYSHOR2_1_N001,27.79222,27.045545000000004,33.37496083333334
2016-01-11 00:00:00+00:00,2016-01-10,17,BAYSHOR2_1_N001,35.38178,30.952574999999996,32.4692825
